seq,word,hzctable,strokesnum,pinyins,strokes,strokesok,explanation
5083,葳,表3丙表1000字,12画,wēi,一 丨 丨 一 丿 一 𡿨 丿 一 ㇂ 丿 丶,true(a12~e12),葳蕤上葳蕤而防露兮。--《楚辞·七谏·初放》羽盖葳蕤。--张衡《东京赋》葳蕤自生光。--《玉台新咏·古诗为焦仲卿妻作》葳wēi①草木茂盛枝叶下垂的样子。②玉竹，也作'萎蕤'。草的一种。地下茎为竹鞭状肉质根茎，可供药用。
5084,葺,表3丙表1000字,12画,qì,一 丨 丨 丨 𠃍 一 一 丨 丨 一 一 一,true(a12~e12),葺〈动〉(形声。从苃，揖省声。本义用茅草盖屋)同本义 葺，茨也。--《说文》葺覆也。--《广雅》葺屋参分。--《考工记·匠人》芷葺兮荷屋。--《楚辞·湘夫人》又如葺茅(用茅草覆盖);葺屋(草屋;修缮房屋)修理房屋 葺其墙屋。--《左传·昭公二十三年》缮完葺墙，以待宾客。--《左传·襄公三十一年》汉陛秦除，莫不葺复。--沈炯《太极殿铭序》尝加营葺。--宋·陆游《过小孤山大孤山》余稍为修葺。--明·归有光《项脊轩志》又复葺南阁子。又葺qì⒈用茅草盖屋。〈引〉修补～墙。修～。增～。⒉重叠～鳞镂甲（镂雕刻）。
5085,葸,表3丙表1000字,12画,xǐ,一 丨 丨 丨 𠃍 一 丨 一 ㇀ ㇃ 丶 丶,true(a12~e12),葸 (形声。从什，思声。本义畏惧的样子) 同本义 慎而无礼则葸。--《论语·泰伯》又如畏葸不前;葸葸(畏惧的样子;小心谨慎的样子)葸xǐ畏缩，胆怯畏～不前。
5086,萼,表3丙表1000字,12画,è,一 丨 丨 丨 𠃍 一 丨 𠃍 一 一 一 ㇉,true(a12~e12),萼 动植物身体上的结构 萼 è 花萼，在花瓣下部的一圈绿色小片。
5090,蒌,表3丙表1000字,12画,lóu,一 丨 丨 丶 丿 一 丨 丿 ㇏ 𡿨 丿 一,true(a12~e12),蒌 蒌蒿 蒌，蒌草也。--《说文》言刈其蒌。--《诗·召南·汉广》蒌叶 蒌（蕍）lóu蒌liǔ 1.见'蒌翣'。蒌lǚ 1.见'萭蒌'。
5093,葭,表3丙表1000字,12画,jiā,一 丨 丨 𠃍 一 丨 一 一 𠃍 一 ㇇ ㇏,true(a12~e12),葭 初生的芦苇 非有葭莩之亲，鸿毛之重。--《汉书·中山靖王传》沙洲葭苇。--宋·陆游《过小孤山大孤山》又如葭草(初生的芦苇);葭蓬(芦苇与蓬草);葭灰(苇膜烧得的灰。常用来标志、预测节气);葭莩(原为芦苇里的白色薄膜，后常来指代友谊;交情;亲戚;亲眷)通笳。乐器名 发引和，校鸣葭。--《文选·张衡·西京赋》葭xia通葭∩叶 荷，芙渠，其茎茄，其叶葭。--《尔雅》葭jiā⒈初生的芦苇。⒉⒊〈古〉通'笳'，类似笛子的一种乐器。葭xiá 1.见'葭萌'。
5096,椟,表3丙表1000字,12画,dú,一 丨 丿 丶 一 丨 乛 丶 丶 一 丿 丶,true(a12~e12),椟 (形声。从木，卖声。本义木柜，木匣)同本义 龟玉毁于椟中。--《论语·季氏》又如椟玉(收藏在匣中的美玉);椟匮(匣柜);椟栌(汲水器具);椟丸(古代盛箭的器具)盛饭菜的食盒 棺材 椟 dú匣子；盒子买～还珠。
5099,棰,表3丙表1000字,12画,chuí,一 丨 丿 丶 丿 一 丨 一 丨 丨 一 一,true(a12~e12),棰 (形声。从木，垂声。本义短木棍)同本义 一尺之棰。--《庄子·天下》身体痛，则谓鬼持棰杖殴击。--王充《论衡·订鬼》又如棰革(杖鞭);棰楚(杖刑)鞭子，马鞭 季氏负箠谢过。--《公羊传·昭公三十一年》其次关木索，被箠楚。--《汉书·司马迁传》手苦于箠辔。--《汉书·王吉传》又如棰策(鞭子);棰楚(鞭杖之类刑具)棰 同捶。敲打 棰楚之下，何求而不得?--《汉书·路温舒传》又如棰杖(用杖责打);棰顿(捶敲)鞭笞 棰 chuí①短木棍。②用棍子打。③同'箠'。④同'槌'。棰chuí⒈短棍。⒉用棍子打。⒊鞭子。⒋用鞭子打～杀之。
5102,椁,表3丙表1000字,12画,guǒ,一 丨 丿 丶 丶 一 丨 𠃍 一 ㇇ 亅 一,true(a12~e12),果〈名〉(象形。甲骨文字形，田象树上结的果实形，在木之上。本义果子，果实。这个意义后来曾写作菓)同本义 果，木实也。--《说文》艮为果蓏。--《易·说卦》而树之果蓏，珍异之物。--《周礼·场人》。张晏曰有核曰果，无核曰蓏。臣瓒曰在地曰蓏，在树曰果。五果为助。--《素问·藏器法时论》。注谓桃李杏栗枣也。凡长安豪富人为观游及卖果者，皆争迎取养。--柳宗元《种树郭橐驼传》杭有卖果者，善藏柑。--明·刘基《卖柑者言》果止于梨、栗、枣、柿之类。--宋·司马光《训俭示康》又如果椁（槨）guǒ〈古〉棺材外面的套棺。
5104,棣,表3丙表1000字,12画,dì、dài、tì,一 丨 丿 丶 𠃍 一 一 亅 丶 ㇀ 丿 ㇏,true(a12~e12),棣 (形声。从木，隶声。本义木名。常棣，即白棣，喻兄弟)同本义 弟 棣 dì①植物～棠（落叶灌木、花黄色、果实黑色）、棠～。②同'弟'。旧时多用于书信贤～。【棣莫佛】（1667-1754） 法国数学家。【棣莫佛定理】〈数〉复数的n(n是是自然数)次幂的模等于这个复数的模的(次幂，它的辐角等于这个复数的辐角的n倍。棣tì 1.相通，通达。参见'棣通'﹑'棣达'。棣dài 1.见'棣棣'。
5106,鹁,表3丙表1000字,12画,bó,一 丨 ㇀ 乛 ㇇ 亅 ㇀ 丿 𠃌 丶 ㇉ 一,true(a12~e12),鹁鸽鹁bó 1.见'鹁鸠'﹑'鹁鸪'。
5107,覃,表3丙表1000字,12画,tán、qín,一 丨 𠃍 丨 丨 一 丨 𠃍 一 一 一 丨,true(a12~e12),覃〈名〉qin姓覃〈形〉tan意味深长 覃，长味也。--《说文》。段玉裁注此与酉部醰，音同义近。长，悠长 葛之覃兮。--《诗·周南·葛覃》又如覃恩(深厚广大的恩惠)覃 〈动〉蔓延，延伸，延伸到 覃及鬼方。--《诗·大雅·荡》葛之覃兮，施于中谷。--《诗·王风·葛覃》又如覃覃(延展的样子)广施覃 〈副〉深入地 研精覃思。--《书·孔安国序》扬雄覃思。--《汉书·叙传上》又如覃思(深思，深入而周详地思覃qín⒈姓。覃tán⒈深，长，延伸～思。葛之～兮。覃yǎn 1.锐利。
5109,酢,表3丙表1000字,12画,zuò,一 丨 𠃍 丿 ㇄ 一 一 丿 一 丨 一 一,true(a12~e12),酢 (经传多借为酬醋字)调味用的酸味液体。也作醋 酸味 酢 变酸，腐败 主人酒常踯。--《列仙传》酢 zu客人用酒回敬主人酬～（主客相互敬酒，引申为朋友交往应酬）。～爵（回敬主人用的酒器）。酢zuò⒈客人以酒回敬主人。酢cù 1.同'醋'。 2.酸涩。
5110,酡,表3丙表1000字,12画,tuó,一 丨 𠃍 丿 ㇄ 一 一 丶 ㇀ 乛 丿 乚,true(a12~e12),酡〈形〉饮酒脸红的样子 泛指脸红 修名未立身将老，青史当前面易酡。--柳亚子《奇泪》酡颜酡tuó喝了酒，脸发红～颜。
5113,殚,表3丙表1000字,12画,dān,一 丿 ㇇ 丶 丶 丿 丨 𠃍 一 一 一 丨,true(a12~e12),殚 (形声。从歹，单声。本义用尽，竭尽)同本义 殚，极尽也。从歹，单声。--《说文》殚，尽也。--《广雅》殚所未见。--张衡《西京赋》穆穆之礼殚。--张衡《东京赋》相为殚智竭力。--《吕氏春秋·本味》殚天下之财。--《汉书·杜钦传》犹未殚于《九章》。--《楚辞·忧苦》彦博以爱国故，耗思殚神。--《唐书·温彦博传》殚其地之出，竭其庐之入。(殚、竭同义，尽也。)。--唐·柳宗元《捕蛇者说》不可殚言。--唐·李朝威《柳毅传》又如殚心竭力(用尽心思，竭尽心力);殚虑(竭尽智虑);殚形(使人殚 dān，用尽；竭尽～力、～心。【殚精竭虑】用尽心思谋虑。瘅 dān又见dàn。【瘅疟】一种疟疾。主要症状是发高烧，烦躁，口渴，呕吐等。
5117,辊,表3丙表1000字,12画,gǔn,一 𠃋 丨 ㇀ 丨 𠃍 一 一 一 𠄌 丿 乚,true(a12~e12),辊 车毂匀整齐一 辊，毂齐等貌。从车，昆声。谓干木正圆不桡减。--《说文》望其毂，欲其辊也。--《考工记·轮人》又如辊轴(古代一种碾草平地的农具)辊 滚筒 辊 滚滚向前流动或运动;像车轮般很快地转动 运行，运转 犹混。形容苟且地生活 辊gǔn⒈机器上能滚动的圆筒形机件～轴。皮～。⒉像车轮样飞快的转动～动。
5124,睑,表3丙表1000字,12画,jiǎn,丨 𠃍 一 一 一 丿 ㇏ 一 丶 丶 丿 一,true(a12~e12),睑 眼皮，能够活动的眼皮盖 倩人启睑拨视，则睛上生小翳。--《聊斋志异》唐时南诏人称州为睑 夷语睑若州，曰云南睑，白崖睑。--《新唐书》睑板睑裂睑下垂睑炎睑（瞼）jiǎn眼睑，俗称'眼皮'～沿炎。
5129,嗒,表3丙表1000字,12画,dā、tà,丨 𠃍 一 一 丨 丨 丿 ㇏ 一 丨 𠃍 一,true(a12~e12),嗒〈动〉舔 嗒 无线电或电报码中的一长划，报务员用此作为发送一长划的声音的口述表示 嗒 形容机枪或马蹄等的声音 口里发声脚儿斜斜，舌儿嗒嗒。--《西游记》又如嗒嗒嗤嗤(嗒嗤嗤。吆喝马的声音)嗒〈形〉 ta失意、忘怀的样子 嗒然嗒然若丧嗒丧嗒丧着脸嗒tà⒈嗒dā 1.舔。 2.象声词。嗒da 1.助词。相当于'了'。
5133,晷,表3丙表1000字,12画,guǐ,丨 𠃍 一 一 丿 ㇇ ㇏ 丨 丶 丨 𠃍 一,true(a12~e12),晷〈名〉(形声。从日，咎声。本义日影)同本义 晷，日景也。--《说文》白日未及移其晷，己猘其什七八。--汉·张衡《西京赋》相持既久，日晷渐移。--马中锡《中山狼传》又如晷昃(日影偏西);晷曜(圭表上投射的日影);晷仪(测日影以定时刻的仪器);晷景(晷表之投影;日影);晷柱(晷表)日光;亮光 辉光所烛，万里同晷。--《汉书·李寻传》月晷呈祥。--《宋书·谢庄传》春来多困，正晷移帘影，银屏深闭。--宋·柴望《念奴娇》白昼 究晷系夜，钓于台下。--晋·王嘉《拾遗记晷guǐ⒈日影。〈喻〉时光，时间寸～惟宝（惟宝是宝贝）。⒉日晷，也叫'日规'。按照日影测定时刻的仪器立～测影。
5135,跖,表3丙表1000字,12画,zhí,丨 𠃍 一 丨 一 丨 ㇀ 一 丿 丨 𠃍 一,true(a12~e12),跖 (形声。从足，石声。本义脚掌) 同本义 跖，足下也。--《说文》善学者若齐王之食鸡也，必食其跖数千而后足。--《吕氏春秋》跖 踏，踩 跖劲弩。--《史记》蹠达膝。--《淮南子·脩务》上无凌虚之巢，下无跖实之蹊。--张协《七命》又如跖实(兽足踏地)跳跃 跖魂负沴。--《汉书》跖骨跖痛跖（蹠）zhí⒈脚面上跟脚趾接近的部分～骨。⒉脚，脚掌。
5141,跆,表3丙表1000字,12画,tái,丨 𠃍 一 丨 一 丨 ㇀ 𠃋 丶 丨 𠃍 一,true(a12~e12),跆tái使用脚踩踏。
5143,蛲,表3丙表1000字,12画,náo,丨 𠃍 一 丨 一 丶 一 ㇂ 丿 一 丿 乚,true(a12~e12),蛲 蛲虫 蛲（蟯）náo蛲rào 1.虫动貌。参见'蛲动'。
5144,蛭,表3丙表1000字,12画,zhì,丨 𠃍 一 丨 一 丶 一 𠃋 丶 一 丨 一,true(a12~e12),蛭 蚂蟥。环节动物。体一般长而扁平，略似蚯蚓，前后各有一个吸盘。生活在淡水或湿润处，能吸人畜的血 蛭，虮也。从虫，至声。--《说文》楚惠王食寒菹而得蛭，遂吞之，久病心腹之疾皆愈。--《贾子春秋》蛭之性食血，惠王殆有积血也。--《论衡·福虚》弥六合，泽万物，而虾与蛭不离尺水。--柳宗元《晋问》又如蛭虮(水蛭);蛭蝚(水蛭。一名至掌);蛭类(动物学名词)小山丘。通垤 人莫迹于山，而迹于蛭。--《淮南子·人间》姓蛭zhì⒈蛭纲动物，包括水～、牛～、山～等。俗称'蚂蟥'见蚂。⒉⒊蛭dié 1.通'垤'。 2.通'閜'。参见'蛇蛭'。
5145,蛳,表3丙表1000字,12画,sī,丨 𠃍 一 丨 一 丶 丨 丿 一 丨 𠃌 丨,true(a12~e12),蛳 螺蛳 蛳，螺蛳。--《字汇》蛳（螄）sī
5152,喁,表3丙表1000字,12画,yóng、yú,丨 𠃍 一 丨 𠃍 一 一 丨 𠃌 丨 ㇀ 丶,true(a12~e12),喁 (形声。从口，禺声。本义鱼口向 上露出水面)同本义 喁，鱼口上见。--《说文》水浊则鱼喁，令苛则民乱。--《韩诗外传》仰望期待的样子 喁喁同喁天下英雄，喁喁冀有所望喁yóng⒈鱼嘴朝上，露出水面。⒉①众人景仰归向的样子～ ～向慕。②小声细语～ ～（yúyú）私语。
5153,喟,表3丙表1000字,12画,kuì,丨 𠃍 一 丨 𠃍 一 丨 一 丨 𠃌 一 一,true(a12~e12),喟〈动〉(形声。从口，胃声。本义叹息) 同本义 喟，大息也。--《说文》出游于观之上，喟然而叹。--《礼记·礼运》天子喟然叹曰。--《论语·先进》托遗编而叹喟兮，淆余涕之盈眶。--柳宗元《吊屈原文》喟然叹曰。--《汉书·李广苏建传》生喟然曰。--清·黄宗羲《柳敬亭传》喟然孔明喟然叹曰臣自出茅庐，得遇大王，相随至今，言听计从。--《三国演义》喟然长叹喟叹喟kuì叹息～然。～叹。～ ～声声。
5156,喑,表3丙表1000字,12画,yīn,丨 𠃍 一 丶 一 丶 丿 一 丨 𠃍 一 一,true(a12~e12),喑 (形声。从口，音声。本义小儿哭泣不止)同本义 喑，宋齐谓儿泣不止曰喑。--《说文》恚怒声。相当于嗯 徐郎见言，大怒喑，我教你去捉太公，主将倒来取救兵!--《武王伐纣平话》又如喑哑叱咤(发怒喝叫声);喑呜叱(呵叱怒喝)缄默不语 九州生气恃风雷，万马齐喑究可哀。--清·龚自珍《己亥杂诗》又如喑气(不吭声;不说话);喑畏(畏惧不敢出言)因悲伤过度而哽咽，哭不出声来 喑 嗓子哑，不能出声;失音 遂称风喑yīn⒈哑，不能说话～不能言。⒉默不作声万马齐～。⒊喑yìn 1.声音相应和。 2.感叹词。 3.见'喑恶'。喑yǐn 1.见'喑醷'。
5157,嗟,表3丙表1000字,12画,jiē,丨 𠃍 一 丶 丿 一 一 一 丿 一 丨 一,true(a12~e12),嗟 (形声。从口，差声。本义叹词。表示忧感)感叹声 嗟叹使心伤。--《玉台新咏·古诗为焦仲卿妻作》嗟乎，师道之不传也久矣。--唐·韩愈《师说》嗟乎!…非此之由乎。--清·刘开《问说》嗟夫，谁知吾卒先汝。--清·林觉民《与妻书》又如嗟乎(嗟呼。表示感叹);嗟讶(感叹，惊叹);嗟异(感叹称异);嗟悼(哀叹，悲悼)表示呼唤 嗟，我士，听无哗。--《书·秦誓》又如嗟来(来，语助);嗟来之食;嗟嗟(表示招呼)嗟 叹息 忽魂悸以魄动，恥惊起而长嗟。--李白《梦游天姥吟留别》又嗟jiē⒈文言感叹词～夫！～乎！～，来食！⒉叹息，赞叹怨～！长～！美言～叹！嗟jiè 1.见'咄嗟'。
5159,嗞,表3丙表1000字,12画,zī,丨 𠃍 一 丶 丿 一 𠃋 𠃋 丶 𠃋 𠃋 丶,true(a12~e12),嗞zī⒈像声词老鼠～ ～叫。
5160,喀,表3丙表1000字,12画,kā,丨 𠃍 一 丶 ㇀ 乛 丿 ㇇ ㇏ 丨 𠃍 一,true(a12~e12),喀〈动〉吐 弟偕行喀血，隐而不言，血气遂大耗。--清·方苞《弟椒涂墓志铭》喀 〈象〉呕吐、咳嗽的声音 喀，吐声，又欬声。--《篇海类编》两手据地而欧之不出，喀喀然遂伏而死。--《列子·说符》笑声 二房东太太又鸭子叫似的笑起来了喀喀，张先生，莫怪。--茅盾《第一阶段的故事》喀kā⒈像声词。①咳嗽，呕吐的声音。②⒉喀ke 1.方言。语气词。
5162,喙,表3丙表1000字,12画,huì,丨 𠃍 一 𠃋 ㇇ 一 丿 ㇁ 丿 丿 丿 ㇏,true(a12~e12),喙 (形声。从口，彖声。本义鸟兽的嘴)鸟兽及某些其它动物(如乌龟和章鱼)的嘴 人的嘴 器物的尖端 庄王曰子无阻九鼎!楚国折钩之喙，足以为九鼎。--《史记》喙 疲困;喘气，喘息 维其喙矣。--《诗·大雅·緜》又如喙息(犹喘息)喙突大多数哺乳动物退化的喙骨，它与肩胛骨融合并形成一个突起。在人类，喙突从肩胛骨向喙huì⒈鸟兽的嘴鸟～。虎～。⒉人的嘴无庸置～（不要插嘴）。
5167,詈,表3丙表1000字,12画,lì,丨 𠃍 丨 丨 一 丶 一 一 一 丨 𠃍 一,true(a12~e12),詈〈动〉(会意。从网，从言。本义从旁编造对方的缺点或罪状责骂) 同本义 詈，骂也。--《说文》。按，言之触罪网也。怒不至詈。--《礼记·曲礼》乃使勇士往詈齐王。--《战国策·秦策》女媭之婵媛兮，申申其詈予。--《楚辞·离骚》呼中丞之名而詈之。--明·张溥《五人墓碑记》岂受此人诟詈耶。--清·张廷玉《明史》又如詈语(骂人的话);詈言(骂人的言辞);詈侮(责骂侮辱);詈诅(辱骂诅咒)詈骂恶言詈骂詈lì骂，责备。
5170,嵬,表3丙表1000字,12画,wéi,丨 ㇄ 丨 丿 丨 𠃍 一 一 丿 乚 𠃋 丶,true(a12~e12),嵬 山高大的样子 嵬，高不平也。--《说文》陟彼崔嵬。--《诗·周南·卷耳》维山崔嵬。--《诗·小雅·谷风》又如嵬岌(嵬嵬。高耸的样子);嵬崿(险峻);嵬峨(高大的样子);嵬岸(高傲的样子);嵬崔(高耸的样子);嵬崛(高大貌)高。通巍 嵬，高也。--《广雅》险诈 怪诞，奇异。通傀 吾语汝学者之嵬容。--《荀子·非十二子》偷儒而罔…是学者之嵬也。又如嵬说(狂妄不实的言论)嵬wéi高大～峨。～ ～山崖。嵬wěi 1.见'嵬'。 2.见'嵬苶'。
5172,嵯,表3丙表1000字,12画,cuó,丨 ㇄ 丨 丶 丿 一 一 一 丿 一 丨 一,true(a12~e12),嵯(形声。从山，差声。本义山势高峻) 同本义 嵯，山貌也。--《说文》嵯，高也。--《广雅》崔巍嵯峨。--《史记·司马相如传》嵯 cuó【嵯峨】山势挺拔高竣。嵯cī 1.见'嵾嵯'。 2.见'崔嵯'。 3.见'嵯岈'。
5181,锃,表3丙表1000字,12画,zèng,丿 一 一 一 𠄌 丨 𠃍 一 一 一 丨 一,true(a12~e12),锃器物等经过擦磨或整理后闪光耀眼～亮。～光明亮。锃zèng器物经过擦、磨或整理等而闪光耀眼～光。～亮。
5186,锏,表3丙表1000字,12画,jiǎn,丿 一 一 一 𠄌 丶 丨 𠃌 丨 𠃍 一 一,true(a12~e12),锏 古代兵器，鞭类 三股叉，四楞锏，耀日争光。--元·关汉卿《单刀会》锏 车轴上的铁条，用以减少轴与毂之间的摩擦 膏锏有余，则车轻人。--《吴子·治兵》锏jiǎn⒈〈古〉兵器之一，金属制成，形状像鞭，有棱。锏jiàn⒈嵌在车轴上的铁，可保护车轴并减少摩擦力。
